,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 8
981,0.8365169,1.6193596,1.1697066,3.6986241,1.9584453,1.2016277,0.8566557,0.6603606,1.7643194,0.51800144,2.4578476,0.5913536,0.58501166,1.0991185,0.9477878,0.85761136,0.4087944,6.9576917,7.166204,5.365836,9.721995,5.2631283
982,0.9916142,1.7557647,1.1389296,1.7871569,1.1155688,1.1710768,0.980002,0.64847124,1.7072588,0.524153,2.9574075,0.6444384,0.62368095,1.7521267,0.62805325,1.9518647,1.0939752,1.741468,6.85385,6.8430233,8.779978,8.070108
983,0.8846481,2.2500381,0.95261407,2.4363747,1.3896352,1.1506252,0.88424134,0.5991272,1.913384,0.54716474,2.4459047,0.6002561,0.62883556,1.254051,0.79502296,0.99122876,0.85271287,2.4556859,7.943603,6.8487654,7.2843013,12.125964
984,0.8957987,3.1366289,0.6875081,2.3732913,1.2198341,1.0136762,0.8491833,0.73376536,1.1008811,0.5879725,1.7927554,0.78507024,0.6283929,1.3699923,1.5838841,0.9513301,0.3518386,9.647528,4.450835,6.9165435,3.8304894,11.217073
985,0.8210468,4.0719028,0.72936606,1.6861079,0.8378949,0.8712493,0.7934849,0.6697062,1.5300641,0.72456676,0.745057,3.7747886,0.8543603,4.8806267,2.7549026,0.49803638,0.243608,10.036597,0.88480484,6.8887053,13.988674,7.7734528
986,0.92707306,6.7253647,0.48516527,3.6879277,0.8120229,0.6428884,0.8170383,0.75616866,1.0002635,0.7421002,0.70652926,4.024749,1.0014127,3.95697,4.295729,0.48581272,0.18119277,18.829527,0.77297086,9.243227,2.7200644,6.414433
987,1.1158715,5.6881876,0.56570756,1.5400283,0.7446909,0.7718129,1.0546302,0.92330265,0.797294,0.60506135,0.9489061,1.8296356,0.6613121,2.6195548,2.195422,0.509483,0.21229897,10.526116,1.3231997,12.862627,2.713778,2.9764004
988,0.8471665,5.3694553,0.5544094,4.6133356,0.8483988,0.7319378,0.822412,0.6808231,0.89253676,0.58674616,0.85256,1.4824803,1.038244,3.0892313,2.591276,0.5330549,0.29290736,6.2771816,1.3218298,8.485241,3.4636686,5.024032
989,1.120713,4.54317,0.634773,2.1324506,0.63984436,0.70019615,1.0409803,0.7799936,0.6691495,0.60981107,0.49099904,4.8397474,1.4732622,1.710368,11.756971,0.54055446,0.23644905,6.8217154,0.9730551,17.542274,2.0926762,2.352467
990,0.6667733,2.9670951,0.94382703,4.385105,1.1757183,1.1591161,0.6513137,0.63405114,1.2131715,0.7327943,0.5071442,1.3241175,1.4104156,7.415555,2.3258202,0.47401944,0.450771,2.0319939,1.0317968,5.4972544,7.697857,2.421653
991,0.62180835,2.2387702,1.0178218,5.596365,1.339287,1.2086424,0.6170075,0.669085,1.7026722,1.0601479,0.6110585,1.0351319,1.5617478,8.127373,0.71686673,0.5565489,0.8212351,0.8612405,0.7530771,4.7759295,10.0989275,0.6790478
992,0.52850276,1.9138675,1.1258985,5.347806,1.1574143,2.367992,0.52965236,0.59752655,1.583997,1.0164403,0.75114346,0.9053516,1.1780692,9.844422,0.8621124,0.59458816,0.7451537,1.1214763,0.69115233,4.293852,11.718054,0.6039286
993,0.7152252,1.2039669,1.5233439,6.2296124,1.6681583,1.4780626,0.66217494,0.59295964,2.5934358,0.5866921,3.1504712,0.6505279,0.70670605,2.1629376,0.44236752,0.86939824,1.2093898,0.86928624,1.136125,4.5672956,12.331375,0.55799806
994,0.65635806,1.2933227,1.5117271,7.211213,1.8164768,1.7158542,0.6571173,0.59840244,2.2192473,0.48601767,1.4678004,0.7280049,0.5566817,1.653654,1.0685112,0.514752,0.3716759,2.4369202,1.3163366,4.6684036,11.42285,0.65701807
995,0.6401626,1.6731255,1.0153447,14.988518,1.4719929,1.5370314,0.6359923,0.5503839,1.9796443,0.63044435,0.5046128,1.3640602,0.7773395,2.863656,2.6826682,0.39071858,0.24327587,2.589481,0.42207992,4.4478393,9.806046,0.5148217
996,0.57747126,2.0201554,0.8978364,9.246542,1.3798642,1.5603493,0.5708931,0.53804445,2.4161644,0.7587338,0.49600914,1.9085929,1.0400989,4.178143,3.0511105,0.4095171,0.31637126,1.5451658,0.42845663,4.3191338,10.993082,0.37642428
997,0.5944518,2.2168536,0.9272785,10.588995,1.2600651,1.4255507,0.56255424,0.53145146,2.380949,0.85727715,0.48467016,1.7624921,1.2063905,4.3770847,5.4377837,0.33737588,0.27247933,1.3449488,0.33551553,4.560525,11.059136,0.42660716
998,0.69452894,1.6042044,1.0517604,5.740926,1.2266225,1.3913991,0.64434844,0.5805514,6.647855,0.55359465,1.5333883,0.58650774,0.59422404,0.9780001,0.41852105,0.92370147,0.7903824,0.7051133,1.2868993,4.834736,6.3153706,0.5492526
999,0.7356521,1.4776733,1.1560587,3.1305804,1.0709358,1.4129262,0.66866416,0.67684764,5.3261595,0.67883015,0.9996263,0.6480592,0.6250886,1.3190309,0.45648286,1.0499171,0.71446127,0.7350036,1.2083882,4.770201,9.452941,0.573212
1000,0.6514738,1.4066644,1.2171392,5.129412,0.95707643,1.5867254,0.62065727,0.6564189,4.299808,1.0286498,0.74618125,1.1669632,1.2546136,2.282709,0.8033219,0.5981,0.65324736,0.86122054,0.59985185,4.698241,11.803684,0.47504306
1001,0.59732455,1.8589869,1.2737514,6.55608,0.82172203,1.5370479,0.5245869,0.6295427,2.4459176,2.2802446,0.53155416,3.6314352,3.671711,2.7489011,1.7451898,0.4432843,0.6984286,0.9214635,0.43428606,4.6888742,15.542404,0.4796546
1002,0.5914918,1.4270185,1.8031441,13.392294,1.3759246,2.135128,0.56810135,0.57922,1.9535503,1.6229665,0.508373,6.033512,2.6725473,3.7030818,3.9666724,0.46094894,0.55838937,0.7948801,0.43102875,4.5907993,13.870614,0.48800272
1003,0.57460093,1.7815249,1.7051462,8.434145,1.1416425,2.1191256,0.5242754,0.57763875,1.5587826,1.6659069,0.4521729,5.823825,3.4655082,2.8494077,4.9774027,0.3963971,0.4797733,0.9757351,0.4243996,4.48419,12.823071,0.5171638
1004,0.56437886,2.848949,1.1800231,8.199911,0.9702662,1.5062928,0.50610936,0.54489195,1.586417,1.4440252,0.49283987,10.932475,1.8194807,2.6545577,13.832176,0.5041516,0.3827184,1.0043564,0.45121002,4.61268,16.812117,0.45629242
1005,0.60670984,3.1173015,0.9265058,5.084384,0.90163785,1.457772,0.541873,0.56198835,1.5553085,1.308124,0.5012967,9.853521,2.0639791,3.3194363,12.596851,0.50726813,0.41672355,1.0337174,0.44393095,5.1925635,30.36523,0.5684468
1006,0.6074569,1.4848127,1.345235,4.59935,1.1588483,1.8942792,0.6194222,0.5486888,2.121879,0.8044384,0.90248734,1.4220073,0.94782126,3.0681918,4.514058,0.53756315,0.46329963,1.6198624,0.6247777,4.8798985,18.42986,0.5056214
1007,0.7111799,1.3775378,1.2755724,4.496009,1.3782451,1.6871068,0.6575298,0.6225096,1.9080186,0.8126281,1.2211252,1.0176483,0.9053476,1.7904578,2.6809313,0.47210547,0.45791563,2.1393428,1.6823632,5.3822584,23.53103,0.62720656
1008,0.95314556,4.145788,0.66027546,0.8832738,0.8538152,0.74734354,0.81373537,1.1859057,7.4470205,0.981058,0.94769937,0.8921495,1.026008,3.465546,4.02157,0.5838049,0.48678878,2.7169623,2.2992694,6.8186035,2.9731264,8.897604
1009,0.8088493,3.2297466,0.6603723,3.234678,0.90896463,0.89298624,0.7661236,0.74057984,5.7303734,0.8054756,0.66839755,0.9451806,1.0893682,2.491408,9.830207,0.6618009,0.46747974,1.8011389,5.542926,6.4031324,3.6327133,5.495935
1010,0.89629906,3.6220944,0.6567153,1.3591857,0.78138864,0.88924956,0.87190163,0.8855499,8.763355,0.6556546,0.70013773,0.90124446,0.79967415,1.241281,12.776471,0.52985185,0.44182396,2.719925,9.059602,7.214173,2.6951723,4.7451234
1011,0.8595469,4.150925,0.6666448,1.3296171,0.7097092,0.960742,0.882408,0.77768934,8.447849,0.9192365,0.62106025,1.340958,1.367547,0.94316477,23.830992,0.61732495,0.5135365,1.4280483,7.7443533,8.099414,2.4437346,9.842678
1012,0.8622656,3.3096714,0.684585,1.4605951,0.74830467,0.98343635,0.9361365,0.67747957,9.32275,0.7235487,0.66388136,1.2526351,1.213973,0.76110417,29.996704,0.5711457,0.49534526,1.6123409,17.679348,7.684982,2.649389,6.8016973
1013,0.8302531,2.8145783,0.6403639,1.5204324,0.88890344,0.9486253,0.89463466,0.64746296,11.712012,1.0598679,0.5393223,3.0166254,3.191723,0.7635856,33.054848,0.67496866,0.44565228,1.2272719,6.402663,5.999921,3.956043,0.89354444
1014,0.7994113,3.0803318,0.75258386,0.76960623,0.90359384,0.90748763,0.7815989,0.83448577,15.038153,2.130433,0.43042544,14.2305155,12.756946,0.69092524,66.35807,0.6046443,0.3919492,1.1653014,0.4920393,6.629079,2.8613462,1.4464238
1015,0.6942542,6.2047567,0.5312853,1.261172,0.7861538,0.76895654,0.7359969,0.6654998,10.942474,2.586357,0.5149226,8.843565,15.23464,1.5056884,10.805991,0.54552746,0.42998928,0.58772177,0.39523542,6.0663223,3.927438,0.8674457
1016,0.69823,6.510086,0.6083007,0.7094985,0.7084911,0.7454977,0.7125294,0.7641344,9.604038,2.615199,0.65187156,3.6739078,6.953082,3.5825658,1.8144945,0.43497238,0.85229486,0.68218607,0.40887457,6.4235334,3.4634242,1.3441254
1017,0.8703052,7.0547757,0.5441628,0.49010906,0.5579994,0.6483338,0.7217924,1.8589727,7.076808,2.7995517,0.6916027,2.9768484,5.908895,4.323629,1.1912322,0.41268405,0.9780828,0.6639358,0.40377474,7.629283,2.3338714,8.48563
1018,1.3673247,1.6317484,0.6235119,0.5380839,0.6841657,0.48108056,10.863501,1.1609213,0.3114695,0.8077175,4.2073603,1.2258526,1.4044466,7.5108194,0.55022645,0.5625295,1.0459371,0.8515158,0.8996633,188.8335,1.5247113,1.5805312
1019,1.2132307,1.6293637,0.74794644,0.59100235,1.1737564,0.52158594,9.139338,0.9747539,0.29798573,0.735451,1.6385899,1.0139645,1.2002326,3.1067867,0.64818674,0.56629807,0.60697734,1.3180121,0.83077985,96.64289,1.4348094,1.490401
1020,1.2385051,1.9052463,0.77627575,0.57326376,1.5108521,0.5079822,7.6532526,0.9849261,0.2809865,0.6157498,1.4638156,0.8303343,0.7319699,1.5612584,2.4323397,0.8091195,0.4776024,6.8415155,2.2348003,74.46555,1.4152373,1.4812843
1021,1.3886428,2.151175,0.82043374,0.5237405,2.5625885,0.47778696,5.3772545,1.2472632,0.28129953,0.55049926,1.7001159,0.59072584,0.55157644,1.172869,0.69662124,0.9756869,0.65859026,3.308504,5.44339,26.49894,1.2891963,1.2670974
1022,1.318765,3.207765,0.83607024,0.617068,4.7041664,0.61627924,2.017511,1.3017175,0.34800255,0.5830633,2.2197144,0.5879691,0.49818134,1.0958003,0.5768981,1.9373237,1.2164624,2.8503036,10.10731,32.327484,1.6045958,1.5312771
1023,1.1883311,3.7113829,0.82933766,0.8670825,11.140368,0.79604894,1.0750875,0.96192205,0.52169895,0.5319983,1.9526781,0.57047516,0.44324064,0.9128594,0.63360226,1.0852593,0.71905905,3.439549,5.7472463,10.335967,2.2450676,7.491274
1024,1.1089547,3.8478603,0.8386702,1.0235541,18.077286,0.69456875,1.3733332,0.97635746,0.5237297,0.51059085,1.645533,0.54917884,0.45333457,0.75495976,0.8423797,0.74368274,0.44097856,5.312205,4.969409,6.276483,2.8216162,5.2094865
1025,0.7539009,2.627044,1.4012058,1.7719474,24.029453,1.377254,0.6568709,0.7568664,0.9447565,0.6083479,1.0314702,1.0206755,0.7472013,1.4433898,0.76422393,0.5436416,0.34068036,8.269183,1.899621,5.186491,3.8827376,1.6301526
1026,0.8065093,2.9506824,1.6565858,1.754159,28.326843,1.0904878,0.6479088,0.78355235,0.9019054,0.6660295,0.8532655,1.321334,0.9306433,1.5610753,1.109966,0.46924376,0.305575,9.189839,1.6645985,5.093232,4.396708,0.87731665
1027,0.6672825,2.7468355,1.1383479,1.8387325,18.011917,1.6274836,0.57545745,0.68587816,0.88434505,0.7060672,0.63735217,1.8809115,0.84742737,2.242043,1.3776871,0.57498896,0.2895875,7.4070387,0.82737017,4.536805,7.3493257,0.5517084
1028,0.5761249,1.9022074,1.619788,1.717139,9.877025,2.55263,0.6174683,0.58408976,1.231474,0.86761725,0.587131,1.3376608,0.70949775,3.9366817,0.98463225,0.65133256,0.40067884,1.7054952,0.61687005,5.048538,14.794022,0.6784941
1029,0.6366602,1.5988978,1.4444988,3.251277,7.983154,4.4109735,0.5499482,0.58429384,1.3456256,1.0659184,0.48956332,1.3658655,0.7531547,5.768182,1.0928072,0.63952,0.38903275,1.3877074,0.4405568,4.954069,11.404617,0.6705659
1030,0.5741259,1.5644691,1.107858,3.1339164,5.5699644,13.040544,0.56573653,0.636039,1.036938,0.7775652,0.6220185,1.0415527,0.64923394,3.289434,0.7945323,0.6788602,0.43488023,1.2659386,0.5992182,4.2218175,8.247398,0.41668808
1031,0.60980666,1.3451709,0.9945322,3.6780224,6.790266,14.442539,0.5807609,0.5702261,0.9312837,0.4895924,0.76988524,0.81115156,0.63098615,1.6360997,1.5256376,0.6846069,0.42930144,1.8319675,0.66228837,4.630536,5.835249,0.55667055
1032,0.6175855,1.4129386,0.9283856,3.692945,6.4067116,17.178982,0.61547655,0.5648321,0.91114116,0.48657024,1.1694783,0.6805583,0.4554374,0.82835263,2.2479594,0.5472604,0.40703914,4.0643077,1.2010288,4.826363,5.0648527,0.5814345
1033,0.6040218,1.4997804,0.8700664,3.8026345,6.332428,17.78357,0.615093,0.5594999,0.88352615,0.68580425,0.9334086,0.9239561,0.6120717,0.8263168,4.6154585,0.46173006,0.38050658,5.3482223,1.0311754,4.9360075,5.1550694,0.62420297
1034,0.6055498,1.437285,0.9363765,3.8163638,7.1231995,13.816247,0.62937886,0.5497403,0.8353417,0.725484,0.92022675,0.868717,0.72189844,0.6841938,2.9330735,0.52931803,0.40935066,10.867726,1.5429084,4.879648,5.348033,0.56851983
1035,0.61684906,1.6466876,0.9792901,4.707633,6.4865375,5.803094,0.6172559,0.54411423,0.8487643,0.82000226,0.79026604,1.1302836,0.9564658,0.7340105,3.0201526,0.42323318,0.43077618,16.456478,1.2937881,4.6148205,7.441534,0.80956334
1036,0.6249795,2.1104465,1.1930922,5.761434,2.5813994,3.2942195,0.64725983,0.5633081,0.9335784,0.8293557,0.6565625,1.3517265,1.2933011,1.0038338,5.4408183,0.43974882,0.3778119,31.826523,0.8593665,4.6210246,8.800737,1.3056747
1037,0.6012359,2.4687896,1.4194101,1.6418729,1.8152142,2.9125857,0.6512306,0.54180205,1.1062213,0.88627154,0.61427504,1.3332835,1.2795824,1.1129105,4.0151715,0.58767706,0.48567477,25.847052,0.77232254,5.1743593,17.02663,1.4616115
1038,0.62118644,2.6002016,1.2411281,1.3936172,1.3912444,2.5080447,0.67154276,0.55028224,1.2063915,0.766809,0.54010445,2.4980836,1.1771885,1.327122,8.443264,0.6813759,0.39668298,17.255135,0.54986626,5.4454556,9.745356,3.3333788
1039,0.70220447,6.7330403,1.2333463,0.8705189,0.81309295,1.7635334,0.7151194,0.5765976,1.5920043,0.6612275,0.49829766,16.928564,0.92493075,2.9694712,14.153466,0.6828993,0.37171185,4.1017075,0.41407093,6.5016403,21.886148,1.2844332
1040,0.72623,15.491478,0.6671142,0.57065344,0.6241549,0.9894155,0.6535568,0.68945205,2.5854886,0.7286882,0.60436684,91.39707,0.86695135,3.4982162,4.185555,0.4503008,0.37421542,1.1976326,0.50958824,6.8896623,23.049545,1.2972989
1041,0.7894474,21.656595,0.5314139,0.48779762,0.602991,0.8308501,0.69144356,0.7848546,3.3009596,1.0230012,0.6346345,128.51508,1.2008873,4.3412495,2.1105607,0.5375708,0.4342095,1.1341103,0.61174124,7.5358267,15.147324,0.8290226
1042,0.70666254,25.155365,0.43400133,0.45081937,0.51060605,0.69058067,0.7182034,0.80151933,3.593517,1.1911625,0.74157935,418.9001,1.8494285,2.0816941,1.216037,0.7182316,0.51664376,1.036042,0.7726796,7.970897,14.383602,0.8627708
1043,0.74547637,30.319094,0.41751778,0.41465634,0.5329031,0.6534406,0.7658303,0.81009114,5.347396,1.3344494,0.6848911,372.55667,1.9309105,2.829075,1.1676307,0.66923875,0.49782512,1.0128134,0.72154367,8.37156,6.311487,0.8888239
1044,0.78397095,28.547054,0.4938869,0.5102409,0.53446984,0.67285603,0.7946067,0.852139,4.8485327,2.153279,0.51718235,108.21662,8.239417,5.1537185,0.65891033,0.5224932,0.39438653,0.7382734,0.4693117,7.81299,5.4228735,0.79227847
1045,0.7608652,17.772842,0.50389886,0.47513923,0.51873076,0.7299185,0.6715708,0.9963326,5.1924114,1.6898874,0.4811453,55.233307,6.2676983,15.717111,0.76289994,0.50043035,0.38875377,0.7350792,0.42627177,7.4344893,4.34011,1.8730922
1046,0.7696283,13.140816,0.5018745,0.65002656,0.59256077,0.7272408,0.6359899,0.95535904,2.8941023,0.9747509,0.47913823,69.441635,3.4171536,9.774278,1.3538958,0.50066656,0.24900275,1.2851089,0.4196136,6.7824726,13.478544,0.95762056
1047,0.6551573,6.537532,1.1330488,1.239584,0.5984779,1.0230776,0.6552309,0.6825602,1.9263148,0.4651224,0.5040793,45.302925,0.4800239,1.8227277,1.8489316,0.54709214,0.22659396,18.541077,0.6889808,5.8544564,14.85766,0.7719412
1048,0.68193126,2.1743014,1.5685257,3.2968621,1.9748888,1.2603608,0.8532587,0.48437998,3.5607543,0.49492744,0.7425163,3.608186,0.5799016,0.77165073,1.6177855,0.3859822,0.2627567,18.776962,2.1697938,5.413754,5.155563,1.4298866
1049,0.69819194,2.1782904,1.4895864,3.8304114,1.3689557,1.2437358,0.78256655,0.501191,2.457671,0.6005672,1.3140042,1.1108022,0.8832641,1.1112705,4.537523,0.48504847,0.29674846,8.820885,4.1112075,5.726686,10.754892,2.1655753
1050,0.75291836,3.5347548,0.4939397,4.0579696,0.91090655,0.81373096,0.7343645,0.54408896,3.105978,0.5925241,0.9806439,1.1381024,0.7166798,1.3426803,3.0669649,0.4320753,0.33618644,9.548416,3.6868577,6.2009535,4.014625,7.821894
1051,0.58389676,3.8116877,0.89674044,3.3422508,0.86904186,1.1198194,0.5619364,0.62401235,1.6350112,1.6655129,0.40324312,7.8326206,3.2253008,14.371649,5.3161454,0.50235224,0.22614214,3.850289,0.38303763,5.0747623,11.0874195,1.1184343
1052,0.686767,1.9746116,1.2002158,3.6018548,1.3070693,1.2825518,0.6369776,0.621312,1.7968197,0.5378089,3.018186,0.6334038,0.5634467,1.6398139,0.5539575,1.4103163,0.5940142,1.4909747,2.7106855,5.2082887,5.7762775,4.856028
1053,0.77346903,2.8788626,1.0738407,2.6429133,1.412144,1.2423365,0.77040195,0.66588235,1.0521195,0.6727133,2.2016084,0.705291,0.6016596,2.5250487,0.77087975,0.82845193,0.2608416,3.9661677,1.8206058,5.6048446,6.196973,6.350486
1054,0.77921927,2.5011282,0.9463292,3.6337316,1.3168821,1.3870397,0.7362722,0.6114466,1.1075271,0.62674165,1.5719517,0.85049176,0.6749445,1.8030803,0.82934606,0.67613924,0.31676826,4.8579936,1.7646055,6.3467283,5.567088,7.403161
1055,0.82284164,3.5871105,0.85350657,3.73603,1.2672342,0.8575734,0.92738783,0.5915913,1.0205164,0.6722259,3.409971,0.6586202,0.64582926,1.9160686,0.72940534,0.8139825,0.2592346,6.0086374,2.627541,6.765826,4.6298504,11.51038
1056,0.8139607,3.433755,0.97561705,3.9043274,1.161792,0.90973735,0.82388043,0.6067313,1.0861001,0.5334749,4.247971,0.68237853,0.5061163,1.6533399,0.7195468,0.6612538,0.28284767,4.5475044,5.9231133,6.837423,5.193354,9.879314
1057,0.7878612,3.535441,0.7760284,3.41534,1.0204306,0.85173285,0.8250114,0.62581235,1.0239707,0.47946164,2.455798,0.7679275,0.4523506,1.6375825,0.968891,0.59811276,0.24825588,5.3218846,5.0926967,7.0486984,5.5165377,6.702535
1058,0.8140882,4.012574,0.6836995,4.333605,0.8776698,0.8454469,0.79229033,0.6854439,0.94222254,0.47351837,0.72306967,1.7036647,0.54502845,1.9136246,3.4594786,0.44186756,0.27022165,3.5998807,2.2652538,6.786535,4.0482054,6.020786
1059,0.5487642,2.263,0.98461163,6.7461476,1.0260115,1.3295469,0.54472303,0.55852485,2.0355525,0.88429135,0.5904185,2.549817,2.143155,5.3578243,3.3066416,0.49321228,0.35882556,1.3908137,0.91236234,4.699133,12.859459,0.566393
1060,0.5974611,1.5958172,1.1097353,4.056911,1.1592834,1.683081,0.56586623,0.68438697,2.1135335,1.170173,0.76951253,1.3330016,2.2072785,7.360763,0.9151599,0.6571379,0.7776977,0.7346209,0.6587544,4.6684937,16.212341,0.5498688
1061,0.6679573,1.3926497,1.3379163,8.15983,1.3228316,1.6912559,0.60354507,0.59331775,2.675533,1.5666538,0.8972939,1.1204077,2.4812899,6.4982862,0.44109634,0.6472095,1.587865,0.667295,0.5391615,4.5815096,7.1270385,0.5833465
1062,0.65507156,1.3431373,1.374717,7.6962323,1.4322495,1.673751,0.6027081,0.5559717,2.5311153,0.87054193,1.7741278,0.8030258,1.1102308,3.9876218,0.4325792,0.8354782,1.4072267,0.7522633,0.55728537,4.4322724,9.098988,0.48171306
1063,0.6202446,1.7741088,1.0611777,9.140436,1.6057985,1.9555553,0.5809729,0.5326699,2.2348213,0.61357266,0.59234726,0.9635003,0.7074156,6.4554925,2.8502178,0.36802757,0.28161597,2.8008866,0.5168146,4.4608436,10.967402,0.4319362
1064,0.66219485,1.405663,1.2621955,4.00086,2.0622096,1.8880379,0.6639991,0.5307345,3.2747908,0.6328633,0.75330323,0.98506343,0.7751902,7.6553955,1.8185769,0.54022914,0.43149337,2.096707,0.4952187,4.5530753,9.767668,0.49524218
1065,0.6655483,1.6832252,0.88783926,5.0843487,1.0787296,1.5488455,0.57771933,0.6081946,5.5828447,0.8280209,0.46804446,1.2233473,0.97894,4.1714063,1.7420171,0.40635997,0.40176508,1.6713687,0.36151367,4.887907,10.840656,0.7310607
1066,0.6410137,2.0522964,0.8840915,7.5658712,0.947195,1.4635488,0.5605298,0.584618,3.8759985,1.0052351,0.4339562,1.2140354,1.1428795,2.9646213,1.9782106,0.355975,0.31185982,1.9909098,0.45891988,4.9467845,11.315679,0.5282624
1067,0.75049555,1.9813659,0.92725384,4.0124454,1.0041065,1.2579544,0.65947306,0.6951057,5.957265,0.78903615,0.65025175,0.8615385,0.86331594,2.4539106,0.87227845,0.793669,0.608517,0.92980903,0.7147335,5.731978,5.3667817,1.0920544
1068,0.6040791,2.1187541,1.0880193,2.712485,0.9269872,1.3361225,0.620926,0.8108096,2.6455133,0.96590596,0.7400536,1.0710924,1.0170381,2.1082468,0.67404616,0.8045369,0.5897358,0.71792585,0.76840943,5.3163033,19.524773,0.6102272
1069,0.5596152,2.960689,1.2095556,5.203077,0.76541483,1.506208,0.5323812,0.49638906,2.3723674,1.6032434,0.50659555,6.0508394,2.5761626,3.8502305,9.159207,0.38355526,0.45948505,0.80076563,0.4159876,4.5219336,20.844059,0.42199543
1070,0.50553846,1.9632709,0.8856401,6.029648,0.8022285,1.6194516,0.49775153,0.60207015,2.1807084,1.1578972,0.5116223,10.1816845,1.7868475,2.6586843,8.929118,0.4976835,0.41539276,0.9542174,0.5245532,4.6613545,18.822586,0.47604933
1071,0.49799526,2.4701328,1.0186175,5.795774,0.78361857,1.3996127,0.47295403,0.64160323,2.068684,1.1524596,0.45135498,17.796103,1.7998905,1.5829115,15.81715,0.58155876,0.42189574,1.0591046,0.55351996,4.7302322,20.445305,0.5253728
1072,0.5704292,2.121818,1.4694709,4.7040024,1.0249572,1.8467375,0.4660589,0.5870824,1.2977676,1.3548262,0.48419255,11.281438,2.879159,2.8967967,11.055471,0.52818763,0.48686135,0.98983157,0.43916374,4.651137,18.989168,0.44358817
1073,0.6468296,1.3709655,1.5665772,5.2413306,1.4859784,1.9676309,0.583152,0.5197836,1.6076001,1.2276706,0.57133985,6.877276,2.195077,3.488315,11.506747,0.51558775,0.47056156,1.2780484,0.464153,4.71686,16.404451,0.5033029
1074,0.6201547,3.2499542,0.8788824,3.2817442,0.8931562,1.3369071,0.5908686,0.6262644,2.1916292,1.1662923,0.5052575,12.778534,1.8209937,2.126166,22.651302,0.5234146,0.383021,1.6201626,0.50104624,6.3260055,19.671453,0.87205154
