,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
ARF3,0.029902017,-0.9044041,-2.6132646,0.15339631,0.42342868,0.1931047,0.5568767,-1.2323284,0.011780764,0.5272006,-0.7484406,-2.6635432,1.323762,0.46531528,-2.8193922,-1.1161314,-0.059691027,-0.12247118,0.6162917,-0.08919619
TUBA1B,-0.06726908,0.98180884,1.137233,-0.49581325,-0.02912389,-0.9532993,0.7421666,0.068621576,-0.70183486,-1.6037201,0.49685496,1.1663334,-1.0381719,-0.7350392,0.4806719,-0.472722,0.004398477,-0.14852415,-1.2382138,0.86771476
TUBA1A,-0.2756788,-3.120919,1.2654663,-0.7278601,0.0782418,0.18887039,0.82513374,0.40112597,-0.34540525,0.068382226,1.223048,0.18620726,0.96023685,-0.4354538,-0.27894175,-0.25271478,-0.720813,-2.1038897,-0.09721683,0.07174298
TUBA1C,0.22712468,-3.001311,0.14939387,0.09667624,0.738752,-0.047169402,-1.5777661,-3.2121036,0.37308314,0.5596291,0.29348257,-3.0769753,0.014784281,-0.044582836,0.47410774,0.74757713,-0.4977653,0.5813355,0.25633445,-0.8253151
COX14,-2.1744204,-0.13602892,0.045979895,-1.1128831,0.43438694,0.5664381,0.10479735,-0.7178688,0.28629264,0.58384657,0.5114069,0.25979865,-0.2851986,-0.2505596,-2.1469648,0.65655077,0.12630685,-0.5989263,0.7765504,0.21619524
METTL7A,0.7520566,0.33354428,-0.74389505,-0.115097836,1.1519063,0.4003381,-1.6750884,-0.46165127,-0.022327285,-1.2148792,-0.349111,-0.4664363,-0.6393881,0.67996866,-0.07652596,-2.2681184,0.9785426,0.64230704,0.21757542,0.73866385
DAZAP2,-0.052123386,0.18868425,0.40881646,0.006642822,0.35524723,0.061483484,-0.029222785,0.15373836,-0.20693551,-0.19921719,0.56493247,-3.1437473,-0.06752737,-0.11826436,-0.12469358,-0.16583839,0.45020992,0.5461022,-0.22556446,0.32503626
NR4A1,-0.15567414,-2.967589,1.3277382,0.06177307,-3.3770545,-0.6126715,-2.8049035,1.4014438,-0.2790025,0.5561428,1.9783319,-2.8772106,1.1805813,0.15418214,-2.5350888,0.73992777,-2.6449184,-3.1612258,-2.924404,-3.069612
KRT8,0.41032082,0.6953274,0.55581146,-0.0277985,0.48017138,-0.28065968,0.14231578,0.03868903,-0.61115694,-1.3028871,-0.075207934,0.858686,-0.613077,-0.18390523,0.075063296,-0.08211007,-0.10759354,0.6887124,-1.1037636,0.74662715
KRT18,0.43956238,0.94693303,0.6381634,-0.13437918,0.281193,-0.4996799,0.5492502,-0.15112194,-0.7837306,-2.4066966,-0.2591929,1.1064423,-1.1788901,-0.17543916,0.40044555,-0.56223583,0.051356684,0.4636981,-1.855146,1.0244008
EIF4B,0.31104738,1.4295353,0.3750055,-0.32626387,0.14263992,-0.8596448,0.10414869,0.04148741,-0.7955713,-1.588685,0.12831548,0.29556942,-1.6224345,-0.61417586,0.2761832,-0.6625008,0.19034748,0.49005878,-1.3322852,1.3306748
PFDN5,-0.107992895,1.1625065,1.0729117,-0.7098323,-0.10037359,-1.4970796,0.48748186,0.016726341,-0.9007639,-2.4295251,-0.44710922,1.9253232,-2.387888,-1.5589433,0.14170538,-1.405559,-0.8576278,0.12878937,-1.274059,1.1072791
PRR13,-0.20668025,0.49656004,-0.27549294,-0.0050005303,0.43840232,0.015353146,-1.6510913,-0.99653876,0.014705927,0.2611374,-0.1978411,-3.3276694,-0.39177233,0.18610744,-0.061501116,0.47283176,0.36927933,0.07509395,0.043796085,0.6383982
ATP5MC2,0.039393123,1.2835639,0.5771037,-0.5241248,0.07765815,-0.5401877,0.6000281,-0.15442106,-0.6483365,-1.0364269,-0.22893757,1.2147287,-1.9658397,-0.7895397,0.43374336,-0.3031904,-0.0716863,0.2418764,-0.72743917,1.1488127
HNRNPA1,0.26423252,1.3649684,0.3452243,-0.47635844,0.1534938,-0.71119815,-0.04420118,0.25782692,-0.7676069,-1.009115,0.19615439,0.5361843,-0.9041183,-0.93558747,0.18490265,-0.408676,0.113438256,0.29298532,-0.92729145,1.3097734
COPZ1,0.006625353,-0.72370934,-0.96191525,0.0268694,0.34848157,0.47998136,-0.52791476,-1.5364748,0.048441507,0.18659483,-0.036132958,-2.0167775,0.68796027,0.4456023,-1.9816267,-0.027914688,0.4725034,-1.4142101,0.42717636,-0.6965862
ITGA5,-0.8273594,-2.2440383,-0.35412046,-1.5862162,-3.3497417,0.5245441,1.3533422,1.721771,-2.4434233,0.6135883,1.1900111,-2.4709363,2.5647562,-1.3265216,-2.2566452,-2.5251136,-2.539227,-3.24199,-2.7773604,-2.97533
BLOC1S1,0.24612439,0.5629027,0.42095926,-0.29046634,0.3172124,-0.35104004,0.670903,0.08004515,-0.52815944,-0.7107663,-0.6416993,1.3278255,-0.35281017,-1.0304883,0.10573552,-0.1512429,0.24250114,0.5599431,-0.53269494,0.60834765
RAB5B,-1.6955047,-1.3146641,-1.7470524,0.9607402,0.04295983,0.68854976,-1.0515724,-2.2203324,0.4154334,0.73893106,-2.3807056,-1.4619819,1.6233863,0.765813,-0.33445504,-0.8466781,-0.2780169,-0.3739953,0.9142859,-1.9196862
ERBB3,1.0204073,-0.46212536,-3.1123965,0.7718411,1.7148471,-0.46083078,-3.6198843,-1.2564617,0.15698282,-2.4392622,-2.7785268,-2.8893695,-2.5977206,1.8894087,-2.5314445,-3.1807997,0.78929025,1.1317171,0.45743293,-2.268231
PA2G4,0.4429768,-1.3841501,-2.2463953,0.46338058,0.060950827,0.6795458,-0.5347611,-2.7628105,0.10956763,0.4630191,-1.753608,-3.1966627,0.4278847,0.2575615,-1.3838286,0.79847187,0.93359596,0.47883388,-0.22598647,-0.70308346
MYL6B,-0.71531636,-1.5771246,-0.5267841,0.1675908,0.3911312,0.80630016,-0.08142217,-0.7224744,-0.09399094,0.33334315,-2.4456725,0.18385883,0.9946291,-0.566148,0.42455575,0.01401251,0.18950047,0.07859869,0.31803912,-3.2068567
SLC39A5,1.3340507,-2.9612436,-2.9139745,0.07910013,1.8939605,0.39332503,-3.4391246,-3.200958,-0.38452837,-3.6925974,-3.0936968,-2.7153535,-1.7681867,2.1648562,0.2663874,-3.2458637,-0.010274952,1.1803844,-1.3850791,-2.3620312
CNPY2,-0.1275027,-1.3630565,-0.18056327,0.01111138,0.46204975,0.3920381,-1.253156,-0.5871012,-0.0045702746,0.32559785,-1.1109946,-0.461529,0.09061831,0.19203888,-0.2364365,0.4541507,0.02543862,0.03881613,0.46969998,-0.6796623
ATP5F1B,0.07417597,1.3395946,0.28007215,-0.30421853,0.28925812,-0.53545785,0.2970163,-0.018126607,-0.61105865,-1.2759328,0.11283202,0.4678694,-0.80797166,-0.076137915,0.2637804,-0.92632496,0.19192429,0.29421672,-0.8609507,1.0751494
PTGES3,-0.07968756,1.073287,-2.08766,0.029651001,0.21378347,0.17064819,-1.4287404,-0.4044341,-0.06743362,0.21734168,0.3180895,-1.245648,0.104749024,-0.73562026,0.021416932,0.45459867,0.58293045,-0.23385012,-0.1897892,0.31233498
STAT6,0.8205317,-3.3849308,-2.9636009,0.34238136,-0.15774499,0.5680101,-1.5646521,-0.7717529,0.5215578,0.82959735,-1.1607834,-2.6394496,1.0576227,-1.1014694,-1.3047848,0.73532945,-1.4433516,1.0910012,0.69474906,-2.7661092
LRP1,0.15052757,-0.23325838,0.9828752,0.012927254,-2.2564702,-0.8775921,0.7896142,-0.52245754,0.13601272,0.62830514,0.98681194,-1.4354126,1.5294878,0.2195464,-2.2071965,-1.3660219,-1.4197114,-0.59548616,-0.12816462,-2.502328
SHMT2,0.55085695,-0.1953457,-0.738292,0.10324805,0.6259981,0.15359761,-0.8109676,-0.07617434,-0.16915202,-0.19547783,-0.6749858,-2.8514519,0.2978898,-0.059469964,-0.14216499,0.37782073,0.33529943,0.7956945,-0.38274917,0.4370519
DCTN2,0.018667724,-2.090151,-0.40620962,0.14672914,0.5168319,0.7217288,-2.1520534,-1.7048417,0.19972256,0.34551162,-1.7295458,-2.2197795,1.4230378,0.3270847,0.18686369,-0.14899182,-1.8785831,0.52714103,0.15799642,-3.0225806
OS9,0.021003228,0.13423447,0.72082347,-0.105461195,0.32845435,0.06426799,0.54444253,0.17043786,-0.41926557,-0.71376115,0.72012347,0.5942487,0.06574318,-0.22974907,0.044868726,-0.5279717,0.20739537,0.52686024,-0.60537076,-0.29380804
CTDSP2,0.0010931692,-0.5611936,-0.19574285,0.19113445,-0.0203671,0.67936665,-0.99374235,-0.097005464,-0.004647596,-0.008326589,-0.27232713,-3.009241,1.2827975,0.6163899,-0.13602798,0.0022238942,-0.6331127,-0.20537367,-0.018433386,-2.9198587
GNS,0.3029485,-1.5150082,-0.2291408,-0.13419971,0.7914358,-0.010033394,0.01255195,0.45087704,0.018317936,-0.27130303,0.24566366,-3.0560672,0.508533,0.787575,0.31545994,-2.277146,0.196066,0.12940052,0.32338247,-0.77879417
TMBIM4,-0.49548894,-0.5378806,0.1187847,-0.13604677,0.5857434,0.4624168,-1.242323,-1.2825943,0.12094533,0.64182216,-0.21128331,-2.0180197,0.5178414,-0.25485286,-1.2947267,0.81369734,0.5708151,0.23455152,0.6866981,-1.883895
RAP1B,-0.3923634,-0.2934129,-1.1372725,-0.06424838,0.0032047415,0.70169926,-0.7066514,0.30364537,0.08810508,0.7247364,0.5518727,-2.885493,1.337576,-0.30403286,-0.49116984,0.55392504,-0.41311067,-3.1337569,-0.009077854,-0.3745616
LYZ,-3.621477,-1.4388344,1.1285965,-3.4009337,-3.5003598,-3.5267901,0.8679225,-0.9322158,1.2743589,1.5603051,1.7507236,-3.022095,-1.9259175,-2.9788373,1.2421975,1.2778153,-0.21898319,-3.4005861,1.1685215,-1.2520586
RAB21,-0.28094247,0.0975259,-2.8016534,0.039941855,0.41940257,0.55984074,-1.6838907,-0.027103467,0.21230045,0.22582202,-1.1393569,-2.901427,0.70405596,0.9763942,-1.2919863,-0.09009504,0.0774403,-1.7789005,0.58268076,-0.48368973
PHLDA1,-0.44561687,-2.4249787,0.96191996,-0.33912623,-2.55197,0.36345404,-1.9203191,0.8744571,-0.022512097,0.7792675,1.3995037,-2.0825703,1.3113425,-0.5484121,-1.4664903,0.905216,-1.7374035,-0.39332396,-0.044783063,-2.4446461
NAP1L1,0.039736137,1.1915133,0.8676914,-0.18223043,0.19572431,-0.4765422,-0.33470646,0.04820519,-0.664415,-1.4225893,0.23686187,0.90995336,-1.3717862,-1.2020049,-0.015205325,-0.43869808,0.33761346,0.3104436,-1.0237335,1.3107293
BTG1,-0.1335373,1.0917616,0.7836738,-0.22581951,-0.1610393,-0.4001008,-0.13482395,0.37089485,-0.28322494,-0.031877864,0.49385792,-0.08102948,-0.60030466,-1.7098205,0.519602,0.38600004,0.2660604,0.016651345,-0.34350297,1.1422291
NDUFA12,-2.3831737,0.77316403,-1.6814288,-0.030060152,0.0650124,0.724687,-1.8042406,-0.88536024,0.15993743,0.72168565,-0.6484328,-1.2701238,0.25409347,0.14770609,-0.68759406,0.913725,0.4810944,-2.4512222,0.5816692,0.67245144
NTN4,0.16205505,-0.50376534,0.07698876,-0.046726264,-1.782664,0.7828424,-0.092848405,-0.34547728,-0.2638521,0.63582677,0.22464308,1.0662684,1.065714,0.3252746,-2.732851,-1.8011397,0.0791659,-0.5252308,0.62042975,-2.785909
SNRPF,-0.35812455,-0.15827802,-3.125582,0.04870219,0.85603225,0.5836285,-1.1849257,-0.39846897,0.0799236,0.30701348,-1.998629,-0.6859154,0.12597905,0.6162538,-0.6983909,0.40007266,0.54882574,-0.17104933,0.6151516,0.3024382
LTA4H,-0.38386205,0.46253747,-2.7651129,0.34357148,0.67194605,0.35561332,-0.999873,-0.7487294,-0.03500242,0.12805006,-2.4951336,-2.6111512,0.695647,0.79161096,-2.2412655,0.19347887,0.35309443,-0.6670784,-0.10627066,0.6374149
SLC25A3,0.08001517,0.98450196,0.5045297,-0.5521179,0.50528586,0.07083897,-0.09696362,-0.21772158,-0.44810808,-0.48266804,0.4824395,-1.2694973,-0.11490115,0.012800439,0.09875157,0.2394606,0.7924935,0.18259162,-0.5616068,0.19475698
NR1H4,0.05465514,-0.060227577,-2.7435002,-0.5145332,0.99648994,0.40820006,-3.5672023,-2.3516803,0.67172194,1.2063712,-2.95525,-1.2857659,-1.7971295,0.09113414,-2.070389,0.24252138,0.30711135,-2.3285844,1.9688579,-1.5708798
ARL1,-1.7753614,-3.2155142,-0.9131508,0.06541292,0.9692768,0.5238541,-3.0282233,-0.9945812,0.49450222,0.6476799,-0.942533,-2.5150046,0.9400649,0.41512227,0.10750722,0.41047344,-0.17083378,-1.1393858,1.1540518,-1.1100069
DRAM1,0.6191248,0.2848668,-1.665485,-0.08739209,1.1025796,0.08692275,-3.7199354,-0.9597982,0.27517858,0.14479323,-1.9373755,-2.785052,-1.8525004,1.1490619,-1.8012779,-0.5705165,0.97941047,0.17138128,0.9362589,-0.41419914
C12orf75,-0.2167142,-2.4019399,-0.653305,-0.0492402,0.5397041,0.8210106,-3.2078993,-1.7281632,0.34711105,0.89616567,-0.7456745,-3.1979816,-1.9053833,0.90034246,-1.2145753,1.1516676,0.22049835,-0.012334972,0.91766024,0.07376682
ISCU,-1.1452967,0.03951479,-0.7804781,-1.2892144,0.46154326,0.47490942,-0.4155098,-0.1766434,0.3432035,0.7675424,0.024881661,-3.0552967,0.3370814,0.09204847,-0.12621647,0.90438735,0.08478128,-1.1222061,0.80697197,-0.87594855
ARPC3,0.13188696,0.81825954,0.4247517,-0.16385515,0.4184021,0.07983516,-1.4368536,-0.67720246,-0.052299377,0.08323923,0.27718952,-2.87863,0.015500985,-0.9720386,-0.43200535,0.42545575,0.39678016,0.24718685,-0.1800058,0.9787517
VPS29,-0.26313674,0.37449238,-1.0207808,0.027811296,0.21393682,0.60918564,-3.5332248,-0.95218515,0.08555011,0.6982081,0.045245156,-2.8176012,-0.13953395,0.12229641,-1.2849362,0.9579017,0.609159,-1.4617325,0.4634284,0.7617223
PPP1CC,-0.6347486,0.744705,-2.3842468,0.10036724,0.027605003,0.7935656,-2.5538192,-0.47366098,-0.008785507,0.7252001,-0.32250568,-2.9351594,1.2984835,0.12067056,-2.7211306,0.50017756,0.013207766,-0.71202594,0.5831257,-0.09831489
ALDH2,0.3271833,-2.1904917,-1.9222333,0.3103953,1.0772634,-0.01625051,-3.4947526,-1.8028631,0.5509824,0.19276759,-2.668448,0.31679267,0.30640125,0.89934134,-0.6861327,-0.9191162,0.12839523,0.68820465,0.7932205,-0.07312115
ERP29,-1.2806842,-1.2087041,0.19438447,0.043292932,0.14151704,0.27877596,0.40484312,-1.0969758,0.020286178,0.28659704,0.23133504,-1.2722933,0.7247058,0.02856588,-0.22641249,-0.12786494,-0.48939228,0.0117955655,0.16995168,0.10397924
OAS1,-0.94201857,-3.113307,-3.1230342,-1.992447,-0.45576715,0.058129504,-1.8518171,-3.230492,1.3478353,1.8677533,-2.6728246,-2.3867142,-1.2793008,0.833332,0.18194392,-0.5985254,-3.062754,-2.4073725,2.394073,-2.6278305
FBXO21,0.77353984,-0.053708352,-3.2039843,0.37292033,1.2502184,-0.16348685,-2.630366,-0.46061364,-0.07722451,-0.26669878,-1.1054924,-2.81399,0.46038714,0.8859815,-2.377833,-2.4273102,0.8030914,0.79855025,0.5585074,0.48807916
PEBP1,0.54225373,1.2798438,0.43558303,-0.26427343,0.401016,-0.71692675,-0.042699654,-0.23572493,-0.61688536,-1.3967888,0.06213099,0.57118595,-1.6220399,-0.093420245,0.39580396,-0.6359521,0.27909288,0.681512,-0.97416735,1.092512
PRKAB1,-0.6396008,-1.2727864,-2.3146496,0.08597062,0.8030477,0.40675467,-3.3535132,-1.9183614,0.6482696,1.003165,-1.5359159,-2.5718627,0.66072285,1.0124205,0.11937791,-0.121772714,-1.0821513,-0.75836563,1.3161981,0.20081498
CIT,0.7899794,-1.302808,-3.3933496,0.033632655,0.68405294,0.5759332,-0.35166126,-0.27676338,0.32848448,0.41192093,-1.9567515,-2.8594217,0.15725008,0.4806475,0.7439795,-0.7964907,-0.80528545,-0.072231345,1.20714,-1.4696776
PXN,0.08451724,-0.9570526,-1.5469425,-0.009784646,0.27875027,0.2907351,-1.4196346,0.58459634,0.026719019,0.51771796,-0.14362471,-2.0898566,1.6570641,0.38097528,-0.866844,-0.7025968,-0.29721895,-6.209501e-05,-0.19158645,0.15319546
COX6A1,0.17061114,1.3079354,0.56746376,-0.18934554,0.3622221,-0.5767671,0.09568804,-0.14904255,-0.46231553,-1.4780941,0.28174534,0.593673,-1.0686016,-0.1688028,0.31697336,-0.84924084,0.044335768,0.4791438,-0.7068227,1.2035885
SRSF9,-0.54704434,0.14114007,-0.24459589,-0.0027867418,-0.37010604,0.60717714,-1.658428,-0.41352206,0.23192103,0.7519413,-0.19191922,-2.9297886,0.8717995,0.5151974,-1.0180187,0.756666,0.27262366,-1.6363317,0.6574502,-2.692073
DYNLL1,-0.4053136,1.3278747,0.28332376,-0.1507938,0.13815889,-0.0037314375,-0.377225,0.21402024,-0.23646429,-0.3301874,0.41626504,-1.8167076,-0.26102382,-0.9511858,0.29957053,0.033104304,0.4259765,0.24396142,-0.26970768,1.1249909
MLEC,0.6863633,0.091945074,0.73512584,-0.12515141,0.71619606,-0.26169834,-0.697787,0.3753006,-0.29395637,-1.1466926,0.06418545,0.78761375,0.31156933,0.071043335,0.25193536,-0.99873096,0.30673987,0.7911061,-0.404226,-0.29174572
PSMD9,-3.7596285,-3.0467687,-0.90838623,-0.33323193,0.20494662,1.1512008,-1.7695372,0.30053768,0.25434202,0.9630003,-1.5444347,1.1547054,0.8922482,-1.104735,-1.3778783,0.53837425,0.22054031,-1.952053,1.1156397,-2.3700202
ARL6IP4,0.1431032,0.19057988,1.0730067,-0.17564552,0.14235084,-0.22380488,0.3348772,0.13258435,-0.46502888,-0.69603765,0.28220335,1.6640167,-0.06120013,-1.1214135,0.30758023,-0.112137355,0.13164525,-0.008173825,-0.84886825,-0.052043073
CDK2AP1,-0.9717877,-0.36537784,-0.4505099,0.08365239,-1.2339673,0.60602236,-1.3083917,-0.28930727,0.12163891,0.8584683,0.6021257,-1.6665901,1.6389625,-0.25505194,-3.0064256,0.3159968,-0.8462284,-0.9895012,-0.07792386,-2.8529763
TMED2,0.35837826,0.35693398,-0.6592387,-0.17620161,0.116507955,0.53739715,-0.9254598,-0.16440482,0.036901996,0.14845935,-0.3788287,-0.30706525,0.5896292,-0.06823295,-0.89435136,0.4756493,0.4514427,-1.117228,0.37073517,-1.8845426
NCOR2,0.56815344,-0.6808515,-1.0999862,0.14016767,0.43354115,0.25453222,-2.0836546,-0.49729466,-0.12744926,0.46350315,-0.46754953,-1.6912379,0.9712507,0.89958143,-2.0877018,-0.43039694,-1.2994554,0.10157466,0.40567228,-0.231284
SCARB1,-0.002511226,-2.640612,0.30026472,0.19547583,-0.58373624,0.22668518,-0.5073415,0.5874786,-0.07372106,0.26822883,1.1216809,-0.2801236,1.1363932,0.35625786,-1.6057564,-0.000518509,-2.487057,-0.112006076,-1.3281177,-3.050655
SLC15A4,0.12563859,-2.2602587,-2.148192,0.047226913,0.5760701,0.6181525,-3.349103,0.61079353,0.5140444,0.65550625,0.42841974,-2.460005,0.86271197,0.6652034,-1.9604192,-1.767891,-3.0012834,-0.056663524,1.2554933,-2.397229
RAN,-0.58990693,0.6255736,0.16480286,-0.51409596,0.1826497,0.44890547,-0.1554952,-0.69661564,0.027859265,0.3029611,0.24692772,-2.7601924,-0.83024156,0.12957898,-2.1352224,0.7890407,0.96242476,-0.12686022,0.41207245,-0.7553841
CRYL1,-0.026275288,0.1718731,-1.9950929,-0.16914277,0.8350736,0.6101166,-1.8872385,-2.3133256,0.31193227,0.53238153,-1.6306478,-0.46442726,-1.1947683,0.83731407,0.43212897,0.2073036,0.5629852,-0.8747188,0.9572801,-0.42526808
SAP18,-0.08968517,0.89004457,-0.06362697,0.028708043,0.44526237,0.14088896,-0.16854124,-0.7201022,-0.17238711,-0.18346387,0.11213105,-1.545777,-0.29081818,-0.3024813,-0.7445345,0.09955729,0.52440584,0.55622005,-0.170883,1.1067368
MRPL57,-0.41457778,0.9293417,-0.26868257,-0.05759836,0.42775193,0.24475056,-0.8547482,-0.43364853,-0.08485921,0.072744824,-0.17592362,-0.88663673,-0.11577017,0.5452217,-0.60608774,0.4766702,0.597519,-0.07333255,-0.062666595,0.24213272
GTF3A,-0.67019516,0.36855716,-0.8249926,-0.6700396,0.8476282,0.7885094,-1.1406363,-1.2057164,0.08720071,0.44705722,-0.08379125,-3.0023456,-0.614799,0.48403296,-2.2460217,1.054324,0.6896298,-0.61383003,0.39644188,-0.3458684
POLR1D,-0.48694927,0.49188814,-0.124153614,0.05636792,0.48376647,0.50752985,-1.5220289,-0.49115416,-0.09536787,0.1782951,-0.17971659,-2.892437,0.04731459,0.35065487,-2.8702538,0.4534224,0.63674575,-0.10317042,0.29509193,0.2586294
POMP,-0.6267996,0.7313549,0.029317107,-0.049203,0.16832319,0.28811955,-0.2878419,-0.608134,-0.053063996,0.21164143,0.23622856,-3.3429422,0.637231,-0.42539978,-0.35866427,0.44566497,0.5665651,-1.1748567,0.14084445,0.45881712
HMGB1,0.2782871,1.1105375,0.3682248,-0.1879278,0.30364573,-0.16716708,-0.33613288,0.31612822,-0.4057412,-0.77584684,0.54649866,-1.3729445,-0.31432036,-0.18338075,-0.3821954,-0.20608628,0.61165863,0.4129882,-0.39335617,1.0015185
UFM1,-0.23091906,0.8495965,-3.221084,0.2651866,0.57359123,0.37820977,-3.516211,-2.5323024,-0.041769575,0.4275529,-0.7292659,-3.1265419,-0.49164465,0.0055717365,-1.8426083,0.45200127,1.0200809,0.4422967,0.5234063,0.6552305
TSC22D1,-0.07020375,1.1148387,0.30808866,0.026719501,0.08607909,0.100124925,-0.39499903,-0.28908432,-0.095133744,0.025708986,0.25025108,-0.8314571,0.50645256,-0.35655478,0.37919655,0.58528125,0.4168369,-0.76720923,-0.27906042,0.6877723
ESD,-0.117711484,0.95448893,-1.6344156,-0.024000647,0.6609161,0.4537877,-1.4704002,-1.1888312,-0.060405973,0.18264204,-1.6267756,-3.266485,0.18707311,-0.18496028,-0.4765469,0.63805217,0.70374686,0.3834951,-0.2025701,0.97237384
COMMD6,-0.60211504,0.5810371,0.49633393,-0.015948664,0.19678906,0.25222594,-0.01439458,-0.52430016,-0.18717813,0.048867997,0.5202824,-0.078756206,0.08959896,-1.0079244,-0.08867282,0.13286647,0.4961555,-0.27404162,0.07920623,0.6993979
NDFIP2,-0.49470505,0.32093439,-3.168103,-0.37712854,1.3183143,0.7334509,-3.162643,-2.5528104,0.37792468,0.7552182,-3.3497715,-2.0423937,-0.3400094,-0.098705664,0.2343595,-0.8205946,0.51136476,0.5503179,1.7106624,-0.05215087
CLDN10,-0.5644728,-2.8737047,-3.2463856,-1.8068238,1.6763924,0.9821043,-1.6088217,-3.3035338,0.60083556,0.6673421,-2.3538632,-2.791403,-2.0927196,1.4762129,-1.6617683,-0.9896347,0.46475485,-1.8916638,1.8725487,-1.5104175
FARP1,0.56389743,0.8382673,-0.98928773,0.257449,0.5548776,0.00078674534,-0.55889463,-1.8406007,-0.50195605,-0.29032728,-0.9215886,-0.61629266,0.1968494,0.40883505,-0.6428515,-0.50757146,0.44208056,0.82638556,-0.3950727,0.20233366
STK24,-1.022066,-3.1277015,-3.3007207,0.7731654,0.7675409,0.8139168,-0.273792,-2.7248201,0.5479461,0.6997989,-2.6080282,-2.7062569,1.3285278,0.527033,-1.9351814,-0.058718838,0.54802155,-2.1630688,1.255399,-2.6966164
TM9SF2,0.17704567,0.15707721,-2.2009687,-0.0030693507,0.6530925,0.3320153,-0.052088387,-1.8935467,0.19397081,0.06908461,-0.7526232,-2.9813986,0.98434013,0.7632166,-1.4159905,-0.7718831,0.0096182125,0.24138151,0.43670943,-1.8047585
EFNB2,-2.295942,-1.7201076,-2.0010238,0.27412644,-3.4562187,1.1039618,-2.7138333,1.4453628,-0.3173051,0.9936187,-0.23472731,-2.4223907,2.800977,-2.4886897,-2.744847,0.13621227,-1.4185272,-1.6345079,-2.3489661,-2.4727888
ARGLU1,0.15973708,-3.0061612,-0.477983,0.111357614,0.15486492,-1.6652833,-0.8698185,0.55149496,-0.008799996,0.9121227,1.3817284,0.12357174,0.6231984,0.62358963,-1.1129289,0.3447213,-2.2336323,-1.986016,0.1482936,-2.0280633
ANKRD10,-0.31840307,-2.568702,-0.55270725,0.3436842,-0.115434654,-0.20487976,-2.5108807,0.1556931,0.6405217,0.99063003,0.6187952,-2.250199,0.40592533,1.286965,0.49164426,0.2544288,-2.716921,-1.8709038,0.57232344,-2.7259274
ARHGEF7,0.49747223,-1.9487426,-0.8974297,-0.20018767,0.3673136,0.6177613,-1.4139616,0.72484034,0.37268913,-0.1412732,-0.3946582,-2.5172796,1.555251,0.813172,-0.347253,-1.4586688,-1.641715,0.32993233,0.23908587,-2.5667481
ATP11A,0.6275873,0.97831845,-1.9722509,0.15418635,0.6311963,0.276531,-3.6810179,0.22953013,-0.30759376,-0.66933924,-0.039048634,-2.5174491,0.8670261,0.24577947,-2.1397502,-1.3346231,0.47986662,0.67397517,-0.35447946,0.65455574
LAMP1,-0.045776237,2.254095e-05,0.6880141,-0.019157667,0.73421615,0.027027383,-0.592781,0.27274963,-0.14752005,-0.60469323,0.8212395,-1.1477681,0.89978147,0.4761602,-1.7588527,-0.2805696,0.19535933,0.34517568,-0.9774243,0.28296876
GAS6,-0.52580273,-2.8865385,1.5911686,-0.26507413,-2.3899415,-2.466167,1.6887637,0.91932344,-0.9780329,-0.6287493,1.4953977,1.1072302,1.5071651,-1.911267,-2.916476,0.8517407,-2.6603239,-1.7157391,-3.056581,-2.9913461
APEX1,-0.054983296,0.5067515,-1.4701074,0.14625368,0.5580392,0.41185248,-1.6624181,-1.4717094,-0.04257542,0.108306885,-1.3600503,-1.5998195,0.49378544,0.22189775,0.07323879,0.39774156,0.4058219,0.73614883,-0.34963095,-1.8285966
ANG,-0.57197726,-2.225755,-0.7330297,0.61739016,0.04100395,1.1169127,-1.7991855,-3.5739262,0.4353506,0.7551522,-3.500627,0.17964368,0.06367021,0.008206566,0.23604669,-0.1242997,0.46813473,-2.2666152,1.4167117,-2.3690023
